line_idx,tts,k_theirs,k_opt,verdict,t_sec
2169,"[25, 243]",4,4,OPTIMAL,0.04
2173,"[25, 249]",5,5,OPTIMAL,0.14
2177,"[26, 27]",5,5,OPTIMAL,0.13
2181,"[26, 32]",5,5,OPTIMAL,0.12
2185,"[26, 36]",7,7,OPTIMAL,0.57
2189,"[26, 41]",7,7,OPTIMAL,0.55
2193,"[26, 46]",6,6,OPTIMAL,0.14
2197,"[26, 50]",5,5,OPTIMAL,0.08
2201,"[26, 54]",7,7,OPTIMAL,0.56
2205,"[26, 58]",5,5,OPTIMAL,0.07
2209,"[26, 62]",7,7,OPTIMAL,0.46
2213,"[26, 66]",7,7,OPTIMAL,0.37
2217,"[26, 70]",7,7,OPTIMAL,0.58
2221,"[26, 75]",7,7,OPTIMAL,0.59
2225,"[26, 80]",4,4,OPTIMAL,0.05
2229,"[26, 84]",5,5,OPTIMAL,0.13
2233,"[26, 88]",6,6,OPTIMAL,0.14
2237,"[26, 93]",6,6,OPTIMAL,0.16
2241,"[26, 97]",6,6,OPTIMAL,0.13
2245,"[26, 101]",6,6,OPTIMAL,0.14
2249,"[26, 108]",7,7,OPTIMAL,0.56
2253,"[26, 112]",6,6,OPTIMAL,0.13
2257,"[26, 117]",5,5,OPTIMAL,0.11
2261,"[26, 122]",7,7,OPTIMAL,0.66
2265,"[26, 126]",7,7,OPTIMAL,0.52
2269,"[26, 130]",7,7,OPTIMAL,0.56
2273,"[26, 135]",8,8,OPTIMAL,3.44
2277,"[26, 139]",6,6,OPTIMAL,0.15
2281,"[26, 144]",7,7,OPTIMAL,0.56
2285,"[26, 149]",7,7,OPTIMAL,0.42
2289,"[26, 155]",7,7,OPTIMAL,0.52
2293,"[26, 159]",6,6,OPTIMAL,0.12
2297,"[26, 164]",7,7,OPTIMAL,0.47
2301,"[26, 168]",6,6,OPTIMAL,0.10
2305,"[26, 173]",6,6,OPTIMAL,0.09
2309,"[26, 177]",6,6,OPTIMAL,0.10
2313,"[26, 183]",6,6,OPTIMAL,0.14
2317,"[26, 187]",5,5,OPTIMAL,0.08
2321,"[26, 191]",5,5,OPTIMAL,0.07
2325,"[26, 195]",6,6,OPTIMAL,0.11
2329,"[26, 199]",6,6,OPTIMAL,0.10
2333,"[26, 203]",7,7,OPTIMAL,0.43
2337,"[26, 208]",5,5,OPTIMAL,0.07
2341,"[26, 213]",6,6,OPTIMAL,0.10
2345,"[26, 218]",6,6,OPTIMAL,0.10
2349,"[26, 222]",5,5,OPTIMAL,0.06
2353,"[26, 226]",6,6,OPTIMAL,0.09
2357,"[26, 231]",6,6,OPTIMAL,0.10
2361,"[26, 235]",7,7,OPTIMAL,0.43
2365,"[26, 239]",4,4,OPTIMAL,0.02
2369,"[26, 244]",6,6,OPTIMAL,0.12
2373,"[26, 248]",6,6,OPTIMAL,0.13
2377,"[26, 252]",5,5,OPTIMAL,0.10
2381,"[27, 30]",6,6,OPTIMAL,0.12
2385,"[27, 34]",4,4,OPTIMAL,0.03
2389,"[27, 40]",6,6,OPTIMAL,0.12
2393,"[27, 45]",7,7,OPTIMAL,0.52
2397,"[27, 50]",5,5,OPTIMAL,0.21
2401,"[27, 55]",5,5,OPTIMAL,0.18
2405,"[27, 60]",6,6,OPTIMAL,0.19
2409,"[27, 64]",4,4,OPTIMAL,0.03
2413,"[27, 68]",3,3,OPTIMAL,0.03
2417,"[27, 74]",6,6,OPTIMAL,0.12
2421,"[27, 78]",5,5,OPTIMAL,0.05
2425,"[27, 82]",6,6,OPTIMAL,0.13
2429,"[27, 87]",5,5,OPTIMAL,0.08
2433,"[27, 93]",5,5,OPTIMAL,0.08
2437,"[27, 98]",6,6,OPTIMAL,0.12
2441,"[27, 102]",5,5,OPTIMAL,0.07
2445,"[27, 110]",6,6,OPTIMAL,0.14
2449,"[27, 114]",6,6,OPTIMAL,0.12
2453,"[27, 119]",4,4,OPTIMAL,0.02
2457,"[27, 124]",6,6,OPTIMAL,0.12
2461,"[27, 128]",4,4,OPTIMAL,0.05
2465,"[27, 132]",6,6,OPTIMAL,0.14
2469,"[27, 137]",6,6,OPTIMAL,0.11
2473,"[27, 142]",6,6,OPTIMAL,0.11
2477,"[27, 147]",6,6,OPTIMAL,0.12
2481,"[27, 154]",7,7,OPTIMAL,0.42
2485,"[27, 159]",6,6,OPTIMAL,0.12
2489,"[27, 164]",5,5,OPTIMAL,0.07
2493,"[27, 169]",7,7,OPTIMAL,0.50
2497,"[27, 175]",4,4,OPTIMAL,0.02
2501,"[27, 179]",4,4,OPTIMAL,0.03
2505,"[27, 185]",6,6,OPTIMAL,0.09
2509,"[27, 189]",7,7,OPTIMAL,0.41
2513,"[27, 193]",6,6,OPTIMAL,0.11
2517,"[27, 198]",6,6,OPTIMAL,0.12
2521,"[27, 203]",6,6,OPTIMAL,0.11
2525,"[27, 208]",5,5,OPTIMAL,0.07
2529,"[27, 213]",5,5,OPTIMAL,0.07
2533,"[27, 220]",5,5,OPTIMAL,0.08
2537,"[27, 224]",4,4,OPTIMAL,0.02
2541,"[27, 229]",5,5,OPTIMAL,0.05
2545,"[27, 234]",5,5,OPTIMAL,0.07
2549,"[27, 238]",3,3,OPTIMAL,0.01
2553,"[27, 243]",4,4,OPTIMAL,0.03
2557,"[27, 247]",4,4,OPTIMAL,0.03
2561,"[27, 251]",4,4,OPTIMAL,0.03
2565,"[30, 31]",4,4,OPTIMAL,0.03
2569,"[30, 35]",5,5,OPTIMAL,0.08
2573,"[30, 39]",7,7,OPTIMAL,0.65
2577,"[30, 43]",7,7,OPTIMAL,0.47
2581,"[30, 47]",6,6,OPTIMAL,0.15
2585,"[30, 51]",4,4,OPTIMAL,0.05
2589,"[30, 55]",6,6,OPTIMAL,0.18
2593,"[30, 59]",6,6,OPTIMAL,0.15
2597,"[30, 63]",5,5,OPTIMAL,0.10
2601,"[30, 99]",7,7,OPTIMAL,0.41
2605,"[30, 105]",8,8,OPTIMAL,1.82
2609,"[30, 111]",7,7,OPTIMAL,0.41
2613,"[30, 115]",6,6,OPTIMAL,0.10
2617,"[30, 121]",8,8,OPTIMAL,244.03
2621,"[30, 127]",6,6,OPTIMAL,0.09
2625,"[30, 131]",8,8,OPTIMAL,3.04
2629,"[30, 137]",6,6,OPTIMAL,0.08
2633,"[30, 143]",6,6,OPTIMAL,0.09
2637,"[30, 147]",8,8,OPTIMAL,3.01
2641,"[30, 153]",6,6,OPTIMAL,0.09
2645,"[30, 159]",6,6,OPTIMAL,0.09
2649,"[30, 163]",7,7,OPTIMAL,0.44
2653,"[30, 167]",8,8,OPTIMAL,3.40
2657,"[30, 172]",7,7,OPTIMAL,0.60
2661,"[30, 176]",6,6,OPTIMAL,0.27
2665,"[30, 180]",7,7,OPTIMAL,0.68
2669,"[30, 184]",7,7,OPTIMAL,0.67
2673,"[30, 188]",7,7,OPTIMAL,0.40
2677,"[30, 224]",4,4,OPTIMAL,0.03
2681,"[30, 230]",7,7,OPTIMAL,0.37
2685,"[30, 234]",5,5,OPTIMAL,0.09
2689,"[30, 241]",4,4,OPTIMAL,0.03
2693,"[30, 247]",6,6,OPTIMAL,0.12
2697,"[30, 251]",5,5,OPTIMAL,0.09
2701,"[31, 34]",3,3,OPTIMAL,0.02
2705,"[31, 38]",5,5,OPTIMAL,0.08
2709,"[31, 42]",4,4,OPTIMAL,0.04
2713,"[31, 46]",4,4,OPTIMAL,0.03
2717,"[31, 50]",4,4,OPTIMAL,0.03
2721,"[31, 54]",6,6,OPTIMAL,0.12
2725,"[31, 58]",5,5,OPTIMAL,0.07
2729,"[31, 62]",5,5,OPTIMAL,0.07
2733,"[31, 98]",5,5,OPTIMAL,0.07
2737,"[31, 104]",6,6,OPTIMAL,0.11
2741,"[31, 111]",5,5,OPTIMAL,0.07
2745,"[31, 115]",4,4,OPTIMAL,0.03
2749,"[31, 121]",7,7,OPTIMAL,0.87
2753,"[31, 127]",4,4,OPTIMAL,0.21
2757,"[31, 131]",6,6,OPTIMAL,0.46
2761,"[31, 137]",5,5,OPTIMAL,0.07
2765,"[31, 143]",4,4,OPTIMAL,0.16
2769,"[31, 150]",7,7,OPTIMAL,0.52
2773,"[31, 154]",5,5,OPTIMAL,0.06
2777,"[31, 160]",3,3,OPTIMAL,0.02
2781,"[31, 164]",6,6,OPTIMAL,0.11
2785,"[31, 168]",4,4,OPTIMAL,0.02
2789,"[31, 173]",6,6,OPTIMAL,0.10
2793,"[31, 177]",4,4,OPTIMAL,0.02
2797,"[31, 181]",5,5,OPTIMAL,0.14
2801,"[31, 185]",5,5,OPTIMAL,0.14
2805,"[31, 189]",6,6,OPTIMAL,0.15
2809,"[31, 225]",4,4,OPTIMAL,0.08
2813,"[31, 231]",5,5,OPTIMAL,0.15
2817,"[31, 235]",5,5,OPTIMAL,0.30
2821,"[31, 242]",4,4,OPTIMAL,0.73
2825,"[31, 248]",4,4,OPTIMAL,0.04
2829,"[31, 254]",3,3,OPTIMAL,0.02
2833,"[40, 44]",5,5,OPTIMAL,0.08
2837,"[40, 60]",4,4,OPTIMAL,0.03
2841,"[40, 64]",5,5,OPTIMAL,0.07
2845,"[40, 68]",5,5,OPTIMAL,0.07
2849,"[40, 72]",6,6,OPTIMAL,0.19
2853,"[40, 76]",5,5,OPTIMAL,0.08
2857,"[40, 84]",5,5,OPTIMAL,0.09
2861,"[40, 88]",7,7,OPTIMAL,0.47
2865,"[40, 92]",6,6,OPTIMAL,0.09
2869,"[40, 104]",6,6,OPTIMAL,0.11
2873,"[40, 108]",5,5,OPTIMAL,0.08
2877,"[40, 124]",5,5,OPTIMAL,0.16
2881,"[40, 128]",5,5,OPTIMAL,0.12
2885,"[40, 132]",6,6,OPTIMAL,0.12
2889,"[40, 136]",5,5,OPTIMAL,0.11
2893,"[40, 140]",6,6,OPTIMAL,0.18
2897,"[40, 148]",7,7,OPTIMAL,1.02
2901,"[40, 152]",7,7,OPTIMAL,0.55
2905,"[40, 156]",7,7,OPTIMAL,0.42
2909,"[40, 168]",4,4,OPTIMAL,0.03
2913,"[40, 173]",6,6,OPTIMAL,0.12
2917,"[40, 189]",6,6,OPTIMAL,0.10
2921,"[40, 193]",6,6,OPTIMAL,0.11
2925,"[40, 197]",6,6,OPTIMAL,0.12
2929,"[40, 201]",7,7,OPTIMAL,0.82
2933,"[40, 206]",5,5,OPTIMAL,0.25
2937,"[40, 214]",6,6,OPTIMAL,0.21
2941,"[40, 218]",7,7,OPTIMAL,0.55
2945,"[40, 222]",6,6,OPTIMAL,0.12
2949,"[40, 234]",5,5,OPTIMAL,0.07
2953,"[40, 238]",5,5,OPTIMAL,0.08
2957,"[40, 254]",5,5,OPTIMAL,0.07
2961,"[41, 45]",6,6,OPTIMAL,0.11
2965,"[41, 63]",6,6,OPTIMAL,0.13
2969,"[41, 68]",6,6,OPTIMAL,0.14
2973,"[41, 75]",8,8,OPTIMAL,3.32
2977,"[41, 85]",7,6,SUBOPTIMAL,0.28
2981,"[41, 90]",6,6,OPTIMAL,0.11
2985,"[41, 106]",8,8,OPTIMAL,5.14
2989,"[41, 124]",7,7,OPTIMAL,0.37
2993,"[41, 130]",6,6,OPTIMAL,0.11
2997,"[41, 135]",8,8,OPTIMAL,2.72
3001,"[41, 143]",7,7,OPTIMAL,0.48
3005,"[41, 154]",8,8,OPTIMAL,2.90
3009,"[41, 169]",6,6,OPTIMAL,0.10
3013,"[41, 175]",6,6,OPTIMAL,0.11
3017,"[41, 192]",6,6,OPTIMAL,0.14
3021,"[41, 198]",6,6,OPTIMAL,0.11
3025,"[41, 207]",7,7,OPTIMAL,0.50
3029,"[41, 215]",6,6,OPTIMAL,0.11
3033,"[41, 221]",6,6,OPTIMAL,0.12
3037,"[41, 234]",7,7,OPTIMAL,0.44
3041,"[41, 239]",7,7,OPTIMAL,0.42
3045,"[42, 43]",4,4,OPTIMAL,0.01
3049,"[42, 47]",3,3,OPTIMAL,0.01
3053,"[42, 63]",2,2,OPTIMAL,0.01
3057,"[42, 67]",5,5,OPTIMAL,0.05
3061,"[42, 71]",5,5,OPTIMAL,0.05
3065,"[42, 75]",6,6,OPTIMAL,0.09
3069,"[42, 79]",4,4,OPTIMAL,0.01
3073,"[42, 87]",4,4,OPTIMAL,0.01
3077,"[42, 91]",6,6,OPTIMAL,0.09
3081,"[42, 95]",3,3,OPTIMAL,0.01
3085,"[42, 107]",6,6,OPTIMAL,0.09
3089,"[42, 124]",5,5,OPTIMAL,0.06
3093,"[42, 128]",3,3,OPTIMAL,0.01
3097,"[42, 132]",5,5,OPTIMAL,0.06
3101,"[42, 137]",6,6,OPTIMAL,0.10
3105,"[42, 141]",5,5,OPTIMAL,0.06
3109,"[42, 149]",4,4,OPTIMAL,0.02
3113,"[42, 153]",5,5,OPTIMAL,0.05
3117,"[42, 157]",5,5,OPTIMAL,0.06
3121,"[42, 169]",6,6,OPTIMAL,0.09
3125,"[42, 174]",4,4,OPTIMAL,0.01
3129,"[42, 190]",5,5,OPTIMAL,0.06
3133,"[42, 194]",5,5,OPTIMAL,0.05
3137,"[42, 198]",5,5,OPTIMAL,0.05
3141,"[42, 202]",4,4,OPTIMAL,0.01
3145,"[42, 207]",3,3,OPTIMAL,0.01
3149,"[42, 215]",4,4,OPTIMAL,0.01
3153,"[42, 219]",6,6,OPTIMAL,0.10
3157,"[42, 223]",3,3,OPTIMAL,0.01
3161,"[42, 235]",5,5,OPTIMAL,0.06
3165,"[42, 239]",4,4,OPTIMAL,0.01
3169,"[43, 45]",6,6,OPTIMAL,598.23
3173,"[43, 63]",4,4,OPTIMAL,0.03
3177,"[43, 68]",4,4,OPTIMAL,0.03
3181,"[43, 75]",6,6,OPTIMAL,0.13
3185,"[43, 79]",5,5,OPTIMAL,0.13
3189,"[43, 87]",5,5,OPTIMAL,0.08
3193,"[43, 92]",6,6,OPTIMAL,0.18
3197,"[43, 106]",6,6,OPTIMAL,0.13
3201,"[43, 125]",6,6,OPTIMAL,0.13
3205,"[43, 129]",6,6,OPTIMAL,0.08
3209,"[43, 136]",5,5,OPTIMAL,0.03
3213,"[43, 141]",6,6,OPTIMAL,0.04
3217,"[43, 149]",6,6,OPTIMAL,0.05
3221,"[43, 154]",7,7,OPTIMAL,0.21
3225,"[43, 169]",6,6,OPTIMAL,0.05
3229,"[43, 175]",4,4,OPTIMAL,0.01
3233,"[43, 192]",4,4,OPTIMAL,0.02
3237,"[43, 198]",6,6,OPTIMAL,0.05
3241,"[43, 205]",6,6,OPTIMAL,0.04
3245,"[43, 213]",4,4,OPTIMAL,0.01
3249,"[43, 218]",6,6,OPTIMAL,0.04
3253,"[43, 222]",5,5,OPTIMAL,0.02
3257,"[43, 235]",5,5,OPTIMAL,0.02
3261,"[43, 239]",5,5,OPTIMAL,0.03
3265,"[44, 45]",6,6,OPTIMAL,0.03
3269,"[44, 49]",5,5,OPTIMAL,0.02
3273,"[44, 54]",8,8,OPTIMAL,1.29
3277,"[44, 58]",6,6,OPTIMAL,0.04
3281,"[44, 62]",7,7,OPTIMAL,0.19
3285,"[44, 66]",7,7,OPTIMAL,0.16
3289,"[44, 70]",7,7,OPTIMAL,0.14
3293,"[44, 75]",8,8,OPTIMAL,1.04
3297,"[44, 80]",5,5,OPTIMAL,0.02
3301,"[44, 84]",5,5,OPTIMAL,0.02
3305,"[44, 88]",7,7,OPTIMAL,0.14
3309,"[44, 92]",6,6,OPTIMAL,0.03
3313,"[44, 96]",7,7,OPTIMAL,0.18
3317,"[44, 102]",6,6,OPTIMAL,0.04
3321,"[44, 106]",7,7,OPTIMAL,0.16
3325,"[44, 111]",6,6,OPTIMAL,0.04
3329,"[44, 117]",5,5,OPTIMAL,0.02
3333,"[44, 121]",7,7,OPTIMAL,0.15
3337,"[44, 125]",5,5,OPTIMAL,0.02
3341,"[44, 129]",7,7,OPTIMAL,0.14
3345,"[44, 133]",7,7,OPTIMAL,0.15
3349,"[44, 137]",6,6,OPTIMAL,0.03
3353,"[44, 143]",5,5,OPTIMAL,0.02
3357,"[44, 147]",6,6,OPTIMAL,0.03
3361,"[44, 152]",7,7,OPTIMAL,0.14
3365,"[44, 157]",7,7,OPTIMAL,0.14
3369,"[44, 162]",5,5,OPTIMAL,0.02
3373,"[44, 166]",7,7,OPTIMAL,0.15
3377,"[44, 171]",5,5,OPTIMAL,0.02
3381,"[44, 175]",5,5,OPTIMAL,0.03
3385,"[44, 180]",8,8,OPTIMAL,1.20
3389,"[44, 185]",7,7,OPTIMAL,0.15
3393,"[44, 189]",7,7,OPTIMAL,0.12
3397,"[44, 193]",7,7,OPTIMAL,0.17
3401,"[44, 197]",6,6,OPTIMAL,0.03
3405,"[44, 201]",8,8,OPTIMAL,1.65
3409,"[44, 207]",4,4,OPTIMAL,0.01
3413,"[44, 211]",4,4,OPTIMAL,0.01
3417,"[44, 216]",6,6,OPTIMAL,0.04
3421,"[44, 221]",4,4,OPTIMAL,0.01
3425,"[44, 225]",7,7,OPTIMAL,0.16
3429,"[44, 229]",7,7,OPTIMAL,0.14
3433,"[44, 234]",5,5,OPTIMAL,0.02
3437,"[44, 238]",5,5,OPTIMAL,0.02
3441,"[44, 243]",4,4,OPTIMAL,0.01
3445,"[44, 247]",5,5,OPTIMAL,0.03
3449,"[44, 251]",5,5,OPTIMAL,0.03
3453,"[45, 46]",6,6,OPTIMAL,0.05
3457,"[45, 50]",5,5,OPTIMAL,0.03
3461,"[45, 54]",8,8,OPTIMAL,1.05
3465,"[45, 58]",7,7,OPTIMAL,0.14
3469,"[45, 62]",7,7,OPTIMAL,0.16
3473,"[45, 66]",7,7,OPTIMAL,0.13
3477,"[45, 70]",6,6,OPTIMAL,0.03
3481,"[45, 74]",8,8,OPTIMAL,1.08
3485,"[45, 78]",7,7,OPTIMAL,0.15
3489,"[45, 82]",6,6,OPTIMAL,0.03
3493,"[45, 86]",7,7,OPTIMAL,0.13
3497,"[45, 90]",6,6,OPTIMAL,0.03
3501,"[45, 94]",7,7,OPTIMAL,0.14
3505,"[45, 98]",7,7,OPTIMAL,0.12
3509,"[45, 102]",6,6,OPTIMAL,0.03
3513,"[45, 106]",8,8,OPTIMAL,1.24
3517,"[45, 110]",7,7,OPTIMAL,0.14
3521,"[45, 114]",6,6,OPTIMAL,0.04
3525,"[45, 118]",7,7,OPTIMAL,0.14
3529,"[45, 122]",7,7,OPTIMAL,0.15
3533,"[45, 126]",8,8,OPTIMAL,1.45
3537,"[45, 130]",5,5,OPTIMAL,0.02
3541,"[45, 134]",8,8,OPTIMAL,1.24
3545,"[45, 138]",5,5,OPTIMAL,0.02
3549,"[45, 142]",7,7,OPTIMAL,0.16
3553,"[45, 146]",6,6,OPTIMAL,0.04
3557,"[45, 150]",8,8,OPTIMAL,0.90
3561,"[45, 154]",7,7,OPTIMAL,0.19
3565,"[45, 158]",8,8,OPTIMAL,0.93
3569,"[45, 162]",5,5,OPTIMAL,0.02
3573,"[45, 166]",8,8,OPTIMAL,1.59
3577,"[45, 171]",6,6,OPTIMAL,0.04
3581,"[45, 175]",5,5,OPTIMAL,0.02
3585,"[45, 179]",6,6,OPTIMAL,0.04
3589,"[45, 183]",7,7,OPTIMAL,0.14
3593,"[45, 187]",5,5,OPTIMAL,0.03
3597,"[45, 191]",6,6,OPTIMAL,0.05
3601,"[45, 195]",6,6,OPTIMAL,0.04
3605,"[45, 199]",7,7,OPTIMAL,0.18
3609,"[45, 203]",8,8,OPTIMAL,1.82
3613,"[45, 208]",4,4,OPTIMAL,0.01
3617,"[45, 212]",6,6,OPTIMAL,0.04
3621,"[45, 216]",6,6,OPTIMAL,0.04
3625,"[45, 220]",5,5,OPTIMAL,0.02
3629,"[45, 224]",6,6,OPTIMAL,0.04
3633,"[45, 228]",7,7,OPTIMAL,0.16
3637,"[45, 232]",7,7,OPTIMAL,0.16
3641,"[45, 236]",5,5,OPTIMAL,0.02
3645,"[45, 241]",6,6,OPTIMAL,0.04
3649,"[45, 245]",5,5,OPTIMAL,0.02
3653,"[45, 249]",7,7,OPTIMAL,0.20
3657,"[45, 253]",4,4,OPTIMAL,0.01
3661,"[46, 49]",5,5,OPTIMAL,0.03
3665,"[46, 55]",5,5,OPTIMAL,0.03
3669,"[46, 59]",5,5,OPTIMAL,0.03
3673,"[46, 63]",3,3,OPTIMAL,0.01
3677,"[46, 67]",6,6,OPTIMAL,0.05
3681,"[46, 71]",6,6,OPTIMAL,0.05
3685,"[46, 76]",5,5,OPTIMAL,0.04
3689,"[46, 80]",4,4,OPTIMAL,0.01
3693,"[46, 85]",3,3,OPTIMAL,0.01
3697,"[46, 89]",6,6,OPTIMAL,0.05
3701,"[46, 94]",6,6,OPTIMAL,0.05
3705,"[46, 99]",7,7,OPTIMAL,0.19
3709,"[46, 105]",8,8,OPTIMAL,1.18
3713,"[46, 111]",6,6,OPTIMAL,0.05
3717,"[46, 116]",6,6,OPTIMAL,0.03
3721,"[46, 122]",6,6,OPTIMAL,0.05
3725,"[46, 127]",4,4,OPTIMAL,0.01
3729,"[46, 132]",6,6,OPTIMAL,0.04
3733,"[46, 138]",5,5,OPTIMAL,0.03
3737,"[46, 143]",5,5,OPTIMAL,0.02
3741,"[46, 149]",6,6,OPTIMAL,0.04
3745,"[46, 154]",7,7,OPTIMAL,0.14
3749,"[46, 160]",4,4,OPTIMAL,0.01
3753,"[46, 165]",6,6,OPTIMAL,0.03
3757,"[46, 169]",7,7,OPTIMAL,0.14
3761,"[46, 175]",4,4,OPTIMAL,0.01
3765,"[46, 179]",5,5,OPTIMAL,0.03
3769,"[46, 184]",6,6,OPTIMAL,0.04
3773,"[46, 188]",6,6,OPTIMAL,0.03
3777,"[46, 192]",3,3,OPTIMAL,0.00
3781,"[46, 196]",5,5,OPTIMAL,0.04
3785,"[46, 200]",5,5,OPTIMAL,0.02
3789,"[46, 207]",4,4,OPTIMAL,0.01
3793,"[46, 211]",5,5,OPTIMAL,0.02
3797,"[46, 217]",5,5,OPTIMAL,0.02
3801,"[46, 221]",3,3,OPTIMAL,0.00
3805,"[46, 225]",6,6,OPTIMAL,0.03
3809,"[46, 230]",6,6,OPTIMAL,0.03
3813,"[46, 235]",6,6,OPTIMAL,0.04
3817,"[46, 239]",4,4,OPTIMAL,0.01
3821,"[46, 244]",5,5,OPTIMAL,0.02
3825,"[46, 248]",5,5,OPTIMAL,0.02
3829,"[46, 252]",4,4,OPTIMAL,0.01
3833,"[47, 49]",4,4,OPTIMAL,0.01
3837,"[47, 53]",5,5,OPTIMAL,0.03
3841,"[47, 57]",6,6,OPTIMAL,0.04
3845,"[47, 61]",5,5,OPTIMAL,0.02
3849,"[47, 65]",6,6,OPTIMAL,0.04
3853,"[47, 69]",4,4,OPTIMAL,0.01
3857,"[47, 73]",7,7,OPTIMAL,0.23
3861,"[47, 77]",5,5,OPTIMAL,0.02
3865,"[47, 81]",4,4,OPTIMAL,0.01
3869,"[47, 85]",2,2,OPTIMAL,0.00
3873,"[47, 89]",6,6,OPTIMAL,0.03
3877,"[47, 93]",4,4,OPTIMAL,0.01
3881,"[47, 98]",5,5,OPTIMAL,0.02
3885,"[47, 102]",4,4,OPTIMAL,0.01
3889,"[47, 107]",6,6,OPTIMAL,0.04
3893,"[47, 112]",4,4,OPTIMAL,0.01
3897,"[47, 116]",5,5,OPTIMAL,0.03
3901,"[47, 120]",6,6,OPTIMAL,0.04
3905,"[47, 124]",5,5,OPTIMAL,0.02
3909,"[47, 128]",3,3,OPTIMAL,0.00
3913,"[47, 132]",6,6,OPTIMAL,0.04
3917,"[47, 136]",3,3,OPTIMAL,0.00
3921,"[47, 140]",4,4,OPTIMAL,0.01
3925,"[47, 144]",4,4,OPTIMAL,0.01
3929,"[47, 149]",5,5,OPTIMAL,0.02
3933,"[47, 154]",5,5,OPTIMAL,0.03
3937,"[47, 159]",5,5,OPTIMAL,0.02
3941,"[47, 163]",5,5,OPTIMAL,0.02
3945,"[47, 167]",6,6,OPTIMAL,0.04
3949,"[47, 172]",5,5,OPTIMAL,0.02
3953,"[47, 176]",4,4,OPTIMAL,0.01
3957,"[47, 180]",6,6,OPTIMAL,0.04
3961,"[47, 184]",5,5,OPTIMAL,0.02
3965,"[47, 188]",6,6,OPTIMAL,0.04
3969,"[47, 192]",3,3,OPTIMAL,0.00
3973,"[47, 196]",4,4,OPTIMAL,0.01
3977,"[47, 200]",4,4,OPTIMAL,0.01
3981,"[47, 205]",4,4,OPTIMAL,0.01
3985,"[47, 209]",4,4,OPTIMAL,0.01
3989,"[47, 213]",3,3,OPTIMAL,0.01
3993,"[47, 217]",5,5,OPTIMAL,0.02
3997,"[47, 221]",2,2,OPTIMAL,0.00
4001,"[47, 225]",6,6,OPTIMAL,0.04
4005,"[47, 229]",5,5,OPTIMAL,0.02
4009,"[47, 233]",7,7,OPTIMAL,0.18
4013,"[47, 237]",5,5,OPTIMAL,0.02
4017,"[47, 242]",3,3,OPTIMAL,0.00
4021,"[47, 246]",5,5,OPTIMAL,0.02
4025,"[47, 250]",3,3,OPTIMAL,0.00
4029,"[47, 254]",4,4,OPTIMAL,0.01
4033,"[60, 64]",4,4,OPTIMAL,0.01
4037,"[60, 68]",4,4,OPTIMAL,0.01
4041,"[60, 72]",7,7,OPTIMAL,0.15
4045,"[60, 76]",5,5,OPTIMAL,0.02
4049,"[60, 84]",4,4,OPTIMAL,0.01
4053,"[60, 88]",6,6,OPTIMAL,0.03
4057,"[60, 92]",5,5,OPTIMAL,0.02
4061,"[60, 104]",6,6,OPTIMAL,0.03
4065,"[60, 108]",6,6,OPTIMAL,0.03
4069,"[60, 124]",5,5,OPTIMAL,0.02
4073,"[60, 128]",4,4,OPTIMAL,0.01
4077,"[60, 132]",7,7,OPTIMAL,0.17
4081,"[60, 136]",4,4,OPTIMAL,0.01
4085,"[60, 140]",5,5,OPTIMAL,0.02
4089,"[60, 148]",6,6,OPTIMAL,0.03
4093,"[60, 152]",6,6,OPTIMAL,0.03
4097,"[60, 156]",6,6,OPTIMAL,0.03
4101,"[60, 168]",4,4,OPTIMAL,0.01
4105,"[60, 173]",6,6,OPTIMAL,0.03
4109,"[60, 189]",6,6,OPTIMAL,0.03
4113,"[60, 193]",5,5,OPTIMAL,0.02
4117,"[60, 197]",5,5,OPTIMAL,0.01
4121,"[60, 201]",6,6,OPTIMAL,0.03
4125,"[60, 206]",5,5,OPTIMAL,0.02
4129,"[60, 214]",6,6,OPTIMAL,0.03
4133,"[60, 218]",6,6,OPTIMAL,0.03
4137,"[60, 222]",7,7,OPTIMAL,0.17
4141,"[60, 234]",4,4,OPTIMAL,0.01
4145,"[60, 238]",4,4,OPTIMAL,0.01
4149,"[60, 254]",4,4,OPTIMAL,0.01
4153,"[61, 65]",6,6,OPTIMAL,0.04
4157,"[61, 69]",5,5,OPTIMAL,0.02
4161,"[61, 76]",6,6,OPTIMAL,0.04
4165,"[61, 84]",5,5,OPTIMAL,0.02
4169,"[61, 88]",7,7,OPTIMAL,0.11
4173,"[61, 92]",6,6,OPTIMAL,0.04
4177,"[61, 104]",7,7,OPTIMAL,0.15
4181,"[61, 109]",7,7,OPTIMAL,0.14
4185,"[61, 125]",5,5,OPTIMAL,0.02
4189,"[61, 129]",7,7,OPTIMAL,0.07
4193,"[61, 133]",7,7,OPTIMAL,0.13
4197,"[61, 137]",7,7,OPTIMAL,0.08
4201,"[61, 141]",6,6,OPTIMAL,0.03
4205,"[61, 150]",7,7,OPTIMAL,0.14
4209,"[61, 154]",7,7,OPTIMAL,0.16
4213,"[61, 159]",7,7,OPTIMAL,0.18
4217,"[61, 174]",5,5,OPTIMAL,0.02
4221,"[61, 190]",6,6,OPTIMAL,0.04
4225,"[61, 194]",4,4,OPTIMAL,0.01
4229,"[61, 198]",6,6,OPTIMAL,0.04
4233,"[61, 202]",5,5,OPTIMAL,0.02
